"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Performance Score","First Contentful Paint Time (ms)","Speed Index Time (ms)","Largest Contentful Paint Time (ms)","Time to Interactive (ms)","Total Blocking Time (ms)","Cumulative Layout Shift","Total Size Savings (Bytes)","Total Time Savings (ms)","Total Requests","Total Page Size (Bytes)","HTML Size (Bytes)","HTML Count","Image Size (Bytes)","Image Count","CSS Size (Bytes)","CSS Count","JavaScript Size (Bytes)","JavaScript Count","Font Size (Bytes)","Font Count","Media Size (Bytes)","Media Count","Other Size (Bytes)","Other Count","Third Party Size (Bytes)","Third Party Count","Core Web Vitals Assessment","CrUX Largest Contentful Paint Time (ms)","CrUX Interaction to Next Paint (ms)","CrUX Cumulative Layout Shift","CrUX First Contentful Paint Time (ms)","Minify CSS Savings (ms)","Minify CSS Savings (Bytes)","Minify JavaScript Savings (ms)","Minify JavaScript Savings (Bytes)","Reduce Unused CSS Savings (ms)","Reduce Unused CSS Savings (Bytes)","Reduce Unused JavaScript Savings (ms)","Reduce Unused JavaScript Savings (Bytes)","JavaScript Execution Time (ms)","JavaScript Execution Time Category","Minimize Main-Thread Work (ms)","Minimize Main-Thread Work Category","Network Payload Size (Bytes)","User Timing Marks and Measures","Number of Redirects","Server Responds Quickly","Applies Text Compression","LCP Request Discovery","LCP Breakdown","Render Blocking Requests Savings (ms)","Preconnect Candidates Savings (ms)","Maximum Critical Path Latency (ms)","Use Efficient Cache Lifetimes Savings (Bytes)","Layout Shift Culprits","DOM Size","Improve Image Delivery Savings (Bytes)","Forced Reflow Savings (ms)","Legacy JavaScript Savings (Bytes)","Duplicated JavaScript (Bytes)","Font Display Savings (ms)","3rd Parties","Target Size","Content Width","Font Display Size","Viewport","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.americanhomecontractors.com/exterior-project-consultant/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","1","1","0","0.830","0","0","0","0","0","0","","","","","","0.117","","https://www.americanhomecontractors.com/project-coordinator/","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.americanhomecontractors.com/exterior-project-consultant/","2026-04-11 12:36:17"
"https://www.americanhomecontractors.com/solar-admin/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","Project Manager - American Home Contractors","43","419","Learn more about the Solar Project Manager position available with American Home Contractors","92","596","","0","Project Manager","15","","0","","0","noindex, nofollow","","","","","","","","","134259","28497","28497","10.917","","434","95","4.568","46.838","Hard","3.312","2","1","","4","2","0","1.670","61","22","0","20","6","0","","","","","b858b30173dc5de50d32e7276d7b2266","0.368","","","","","en-US","1.1","66","2241.756","4606.765","5130.890","5138.475","387.000","0.000","124852","760","21","642824","123635","2","14568","7","39000","1","209597","8","0","0","0","0","256024","3","373082","13","","","","","","0","0","0","0","300","33333","460","91519","586.637","Good","1043.992","Good","642826","0","Avoids redirects","Server responds quickly (observed 11 ms)","Applies text compression","","2 resources found","1672","","637","1927","","560","0","443","14875","","0","2 resources found","100","","","100","","","","","","https://www.americanhomecontractors.com/solar-admin/","2026-04-11 12:36:17"
"https://www.americanhomecontractors.com/schedule-online/","text/html; charset=UTF-8","200","OK","Indexable","","Repair Scheduler | American Home Contractors","44","421","Schedule your roof or gutter repair today with American Home Contractors. Trusted local experts providing fast inspections, quality repairs, and reliable service.","162","981","","0","Schedule Service","16","What Sets Us Apart","18","What Happens After You Schedule a Free Estimate","47","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/schedule-online/","","","","","","127442","24323","24323","9.318","","266","68","3.912","60.062","Normal","2.371","2","1","","3","2","0","1.670","59","22","0","21","7","0","","","","","70dd35dfe38133a34a95842a18cd9e80","0.306","","","","","en-US","1.1","56","1484.512","5065.790","1968.553","10149.166","1263.671","0.294","450278","0","66","1431665","30509","2","44883","20","36945","2","1244207","32","65561","3","0","0","9560","7","1250263","50","","","","","","0","0","0","0","0","30467","0","419811","2313.341","Poor","3005.587","Poor","1431665","13","Avoids redirects","Server responds quickly (observed 96 ms)","Applies text compression","","2 resources found","1078","","1209","138172","2 resources found","560","0","40","0","","0","8 resources found","100","","","100","","","","","","https://www.americanhomecontractors.com/schedule-online/","2026-04-11 12:36:17"
"https://www.americanhomecontractors.com/contact-us-roof-repair/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","Contact Us Roof Repair - American Home Contractors","50","477","Get in touch with AHC for professional roof repair. Fast response times with local offices serving PA, VA, and MD.","114","695","","0","Contact American Home Contractors","33","What Sets Us Apart","18","What Happens After You Schedule a Free Estimate","47","noindex, nofollow","","","","","","","","","128378","25208","25208","9.657","","283","71","3.986","59.896","Fairly Hard","2.448","2","1","","2","2","0","1.670","59","22","0","21","7","0","","","","","546551bbfdf745fc28a7ed8b5da9e8f8","0.445","","","","","en-US","1.1","80","1236.010","4716.655","1883.751","13451.562","655.500","0.011","614329","0","104","2315172","126985","3","105983","30","16715","3","1718627","53","65559","3","0","0","281303","12","2153005","86","","","","","","0","0","0","0","0","0","0","614329","1389.655","Poor","2284.412","Poor","2315174","13","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","","2 resources found","754","","110","142339","1 resource found","561","48614","0","0","","0","10 resources found","100","","","100","","","","","","https://www.americanhomecontractors.com/contact-us-roof-repair/","2026-04-11 12:36:18"
"https://www.americanhomecontractors.com/roofing-archive/","text/html; charset=UTF-8","200","OK","Indexable","","Roofing Archives - American Home Contractors","44","421","Browse our roofing archive for expert insights on roof repair, replacement, and maintenance. Get advice on materials, trends, and best practices for a durable roof.","164","999","","0","Roofing","7","40 Years of Service: Installing Peace of Mind in a Changing America","67","How Does 12 Months No Payments, No Interest Financing Work?","59","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/roofing-archive/","https://www.americanhomecontractors.com/roofing-archive/page/2/","","","","","124857","24039","24039","9.209","","479","90","5.322","93.696","Very Easy","3.051","2","1","","120","44","0","36.670","95","35","0","20","6","0","","","","","ba5dfbe50c95c96edf90e48e04ee3d15","0.438","","","","","en-US","1.1","98","1248.000","1302.229","2363.735","2371.279","5.000","0.000","20523","0","14","206297","26238","1","110785","7","11358","1","57916","4","0","0","0","0","0","1","4485","4","","","","","","0","0","0","0","0","0","0","20523","102.010","Good","276.364","Good","206297","0","Avoids redirects","Server responds quickly (observed 7 ms)","Applies text compression","1 issue found","4 resources found","754","","436","0","","572","74106","0","0","","0","1 resource found","100","","","100","","","","","","https://www.americanhomecontractors.com/roofing-archive/","2026-04-11 12:36:18"
"https://www.americanhomecontractors.com/blog/page/22/","text/html; charset=UTF-8","200","OK","Indexable","","Blog - Page 22 of 22 - American Home Contractors","48","449","News and information on roof maintenance, door security, window efficiency, and more. Prepare for a storm with our quick check list.","132","821","","0","Blog","4","When Would it be a Good Time to Replace My Roof?","48","Signs It May Be Time To Replace Your Siding","43","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/blog/page/22/","","https://www.americanhomecontractors.com/blog/page/21/","","","","120031","23589","23589","9.036","","381","71","5.366","95.694","Very Easy","2.682","2","3","","11","10","0","8.330","85","32","0","20","6","0","","","","","c9d223f62d77bb4d4e731eed98589283","0.317","","","","","en-US","1.1","98","1264.000","1682.040","2334.726","2342.271","2.000","0.000","0","0","16","187928","25524","1","93148","9","11372","1","57884","4","0","0","0","0","0","1","4452","6","","","","","","0","0","0","0","0","0","0","0","121.108","Good","341.369","Good","187928","0","Avoids redirects","Server responds quickly (observed 4 ms)","Applies text compression","1 issue found","4 resources found","754","","462","0","","544","60390","37","0","","0","1 resource found","100","","","100","","","","","","https://www.americanhomecontractors.com/blog/page/22/","2026-04-11 12:36:18"
"https://www.americanhomecontractors.com/do-solar-panels-increase-home-value/","text/html; charset=UTF-8","200","OK","Indexable","","Do Solar Panels Add Value to Your Home?","39","374","Do solar panels increase home value? Find out how solar energy adds value, efficiency, and sustainability to your home investment.","130","806","","0","Do Solar Panels Increase Home Value?","36","Solar panels and your home value","32","Why do solar panels increase property value?","44","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/do-solar-panels-increase-home-value/","","","","","","129510","27325","27325","10.468","","886","127","6.976","73.140","Fairly Easy","4.976","2","1","","12","6","0","5.000","67","26","0","21","7","0","","","","","6458d0c94a343710b1dbec7e6a104c43","0.490","","","","","en-US","1.1","99","1239.000","2624.321","1896.128","1902.440","0.000","0.000","0","0","13","113290","29578","1","14435","6","11366","1","57911","4","0","0","0","0","0","1","6279","5","","","","","","0","0","0","0","0","0","0","0","75.092","Good","218.078","Good","113290","0","Avoids redirects","Server responds quickly (observed 8 ms)","Applies text compression","","2 resources found","754","","435","1719","","490","0","0","0","","0","2 resources found","100","","","100","","","","","","https://www.americanhomecontractors.com/do-solar-panels-increase-home-value/","2026-04-11 12:36:18"
"https://www.americanhomecontractors.com/author/jacob/","text/html; charset=UTF-8","200","OK","Indexable","","Jacob Petrosky, Author | American Home Contractors","50","476","Jacob Petrosky Author and Web Developer for American Home Contractors in Maryland and Virginia","94","618","","0","Jacob Petrosky","14","40 Years of Service: Installing Peace of Mind in a Changing America","67","How Does 12 Months No Payments, No Interest Financing Work?","59","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/author/jacob/","https://www.americanhomecontractors.com/author/jacob/page/2/","","","","","130179","25935","25935","9.935","","701","117","5.991","72.104","Fairly Easy","4.160","2","2","","214","74","0","61.670","95","35","0","20","6","0","","","","","88fa3b09e6208bc03f62111cf08156c0","0.423","","","","","en-US","1.1","98","1230.000","1254.630","2334.738","2342.283","0.000","0.000","20523","0","13","198835","27071","1","102511","6","11359","1","57894","4","0","0","0","0","0","1","4453","4","","","","","","0","0","0","0","0","0","0","20523","74.820","Good","215.188","Good","198835","0","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","","2 resources found","754","","370","0","","574","74106","0","0","","0","1 resource found","100","","","100","","","","","","https://www.americanhomecontractors.com/author/jacob/","2026-04-11 12:36:18"
"https://www.americanhomecontractors.com/windows-archive/","text/html; charset=UTF-8","200","OK","Indexable","","Windows Archives - American Home Contractors","44","434","Discover in our windows archive essential tips on window selection, installation, and maintenance. Enhance your home's efficiency and aesthetics with our expert advice.","168","1038","","0","Windows","7","How Does 12 Months No Payments, No Interest Financing Work?","59","The Value of Replacing Old Windows","34","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/windows-archive/","https://www.americanhomecontractors.com/windows-archive/page/2/","","","","","122738","24056","24056","9.215","","453","88","5.148","74.617","Fairly Easy","3.231","2","1","","26","16","0","13.330","91","33","0","20","6","0","","","","","61d6424d3cd4c86303a9bada208b05c4","0.672","","","","","en-US","1.1","99","1250.000","2602.129","2031.936","2039.481","0.000","0.000","0","0","14","139517","25797","1","44468","7","11367","1","57885","4","0","0","0","0","0","1","4452","4","","","","","","0","0","0","0","0","0","0","0","88.980","Good","261.880","Good","139517","0","Avoids redirects","Server responds quickly (observed 4 ms)","Applies text compression","1 issue found","4 resources found","752","","385","0","","564","17135","0","0","","0","1 resource found","100","","","100","","","","","","https://www.americanhomecontractors.com/windows-archive/","2026-04-11 12:36:19"
"https://www.americanhomecontractors.com/blog/page/2/","text/html; charset=UTF-8","200","OK","Indexable","","Blog - Page 2 of 22 - American Home Contractors","47","438","News and information on roof maintenance, door security, window efficiency, and more. Prepare for a storm with our quick check list.","132","821","","0","Blog","4","How Long Do Solar Panels Last?","30","What Roof Lasts 50 Years?","25","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/blog/page/2/","https://www.americanhomecontractors.com/blog/page/3/","https://www.americanhomecontractors.com/blog/","","","","121359","23706","23706","9.081","","463","88","5.261","93.689","Very Easy","3.032","2","3","","6","4","0","3.330","92","33","0","20","6","0","","","","","499348eca293a1bd07180386bc57f666","0.685","","","","","en-US","1.1","97","1249.000","1847.330","2484.617","2492.161","0.000","0.000","0","0","14","236881","25654","1","141975","7","11357","1","57895","4","0","0","0","0","0","1","4452","4","","","","","","0","0","0","0","0","0","0","0","81.396","Good","244.272","Good","236881","0","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","1 issue found","4 resources found","752","","468","0","","572","100185","0","0","","0","1 resource found","100","","","100","","","","","","https://www.americanhomecontractors.com/blog/page/2/","2026-04-11 12:36:19"
"https://www.americanhomecontractors.com/blog/page/3/","text/html; charset=UTF-8","200","OK","Indexable","","Blog - Page 3 of 22 - American Home Contractors","47","438","News and information on roof maintenance, door security, window efficiency, and more. Prepare for a storm with our quick check list.","132","821","","0","Blog","4","Do You Actually Save Money Going Solar?","39","How Often Should You Replace Your Roof In Maryland?","51","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/blog/page/3/","https://www.americanhomecontractors.com/blog/page/4/","https://www.americanhomecontractors.com/blog/page/2/","","","","123033","24331","24331","9.321","","477","99","4.818","84.001","Easy","3.163","2","3","","7","5","0","4.170","93","34","0","20","6","0","","","","","8691e0ca943b2e6a9148394f50f0fbb3","0.729","","","","","en-US","1.1","99","1232.000","1796.270","2183.839","2191.384","0.000","0.000","0","0","14","181662","25888","1","86536","7","11360","1","57878","4","0","0","0","0","0","1","4452","4","","","","","","0","0","0","0","0","0","0","0","9.073","Good","182.224","Good","181662","0","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","1 issue found","4 resources found","754","","413","0","","574","47428","0","0","","0","1 resource found","100","","","100","","","","","","https://www.americanhomecontractors.com/blog/page/3/","2026-04-11 12:36:19"
"https://www.americanhomecontractors.com/solar-ppa-homeowners-guide/","text/html; charset=UTF-8","200","OK","Indexable","","Learn about Solar PPA and how it can save you money","51","484","Discover solar PPAs: Go solar with $0 down, save 10-30% on bills, and have no maintenance. Is it right for you?","111","680","","0","What Is a Solar PPA and How Does It Save You Money?","51","What Is a Solar Power Purchase Agreement?","41","How a Solar PPA Saves You Money","31","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/solar-ppa-homeowners-guide/","","","","","","132215","28496","28496","10.916","","1281","163","7.859","70.604","Fairly Easy","6.615","2","1","","12","6","0","5.000","66","26","0","22","8","0","","","","","3915d9aea8c246beede502bb3d74c4a4","0.507","","","","","en-US","1.1","99","1258.000","1754.822","1901.993","1907.493","5.500","0.000","20523","40","14","123750","30736","1","23718","7","11361","1","57935","4","0","0","0","0","0","1","6279","5","","","","","","0","0","0","0","0","0","40","20523","121.205","Good","345.613","Good","123750","0","Avoids redirects","Server responds quickly (observed 10 ms)","Applies text compression","1 issue found","4 resources found","754","","415","1719","","531","0","0","0","","0","2 resources found","100","","","100","","","","","","https://www.americanhomecontractors.com/solar-ppa-homeowners-guide/","2026-04-11 12:36:19"
"https://www.americanhomecontractors.com/paint/","text/html; charset=UTF-8","200","OK","Indexable","","Paint Archives - American Home Contractors","42","400","Dive into our home painting archives for professional tips on interior and exterior painting, color trends, and DIY guides to refresh and beautify your home.","157","943","","0","Paint","5","How Does 12 Months No Payments, No Interest Financing Work?","59","How to Paint an Exterior Door in Maryland?","42","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/paint/","","","","","","123945","23796","23796","9.116","","449","81","5.543","81.563","Easy","3.077","2","1","","21","15","0","12.500","92","33","0","20","6","0","","","","","8fd66c37c550bdc5934474b3f5448a13","0.606","","","","","en-US","1.1","99","1240.000","1240.000","2032.931","2040.476","0.000","0.000","20523","150","14","153409","26012","1","58148","7","11363","1","57886","4","0","0","0","0","0","1","4453","4","","","","","","0","0","0","0","0","0","150","20523","73.102","Good","231.188","Good","153409","0","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","1 issue found","4 resources found","754","","384","0","","560","24312","0","0","","0","1 resource found","100","","","100","","","","","","https://www.americanhomecontractors.com/paint/","2026-04-11 12:36:20"
"https://www.americanhomecontractors.com/solar-archive/","text/html; charset=UTF-8","200","OK","Indexable","","Solar Archives - American Home Contractors","42","399","Navigate our solar archive for essential insights on solar panel selection, installation, and benefits. Including solar roof knowledge.","135","800","","0","Solar","5","40 Years of Service: Installing Peace of Mind in a Changing America","67","How Does 12 Months No Payments, No Interest Financing Work?","59","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/solar-archive/","https://www.americanhomecontractors.com/solar-archive/page/2/","","","","","124993","24507","24507","9.388","","487","89","5.472","89.755","Easy","3.107","2","1","","74","28","0","23.330","95","35","0","20","6","0","","","","","e3ec74d800f62fed7f5621cef552ed","0.626","","","","","en-US","1.1","98","1242.000","2589.836","2350.949","2358.603","0.000","0.000","0","0","14","206331","26301","1","110786","7","11360","1","57884","4","0","0","0","0","0","1","4452","4","","","","","","0","0","0","0","0","0","0","0","76.949","Good","268.865","Good","206331","0","Avoids redirects","Server responds quickly (observed 7 ms)","Applies text compression","1 issue found","4 resources found","754","","397","0","","572","74106","0","0","","0","1 resource found","100","","","100","","","","","","https://www.americanhomecontractors.com/solar-archive/","2026-04-11 12:36:20"
"https://www.americanhomecontractors.com/how-12-months-no-payments-no-interest-financing-works/","text/html; charset=UTF-8","200","OK","Indexable","","How 12 Months No Payments, No Interest Financing Works for You","62","593","Learn how 12-month no payments, no interest financing works. Upgrade your home now, pay later, and enjoy zero interest if paid during promo.","140","885","","0","How Does 12 Months No Payments, No Interest Financing Work?","59","Why a Flexible Financing Plan Helps","35","What Does “No Payments, No Interest for 12 Months” Mean?","56","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/how-12-months-no-payments-no-interest-financing-works/","","","","","","132871","28184","28184","10.797","","1182","177","6.678","75.447","Fairly Easy","6.241","2","1","","24","10","0","8.330","70","30","0","20","6","0","","","","","b7f3078b365b464f1671297b69af872a","0.550","","","","","en-US","1.1","99","1248.000","2714.571","1912.745","1920.120","0.000","0.000","0","0","14","122243","30369","1","22626","7","11356","1","57892","4","0","0","0","0","0","1","6246","5","","","","","","0","0","0","0","0","0","0","0","91.756","Good","304.657","Good","122243","0","Avoids redirects","Server responds quickly (observed 7 ms)","Applies text compression","1 issue found","4 resources found","754","","377","1719","","552","0","43","0","","0","2 resources found","100","","","100","","","","","","https://www.americanhomecontractors.com/how-12-months-no-payments-no-interest-financing-works/","2026-04-11 12:36:20"
"https://www.americanhomecontractors.com/solar-virtual-consultation/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","Solar Virtual Consultation - American Home Contractors","54","499","","0","0","","0","","0","","0","","0","noindex, nofollow","","","","","","","","","105885","20961","20961","8.030","","31","13","2.385","100.000","Very Easy","1.353","2","1","","8","6","0","5.000","59","22","0","20","6","0","","","","","1213530be3be3de08d014c1065d80f29","0.319","","","","","en-US","1.1","60","1279.021","11575.280","1883.061","32569.361","5378.000","0.025","2499396","0","104","5024768","59565","5","83002","14","587794","3","3603912","44","206560","4","0","0","483935","34","4896128","79","","","","","","0","0","0","0","0","585698","0","1913698","8072.579","Poor","10698.347","Poor","4818208","14","Avoids redirects","Server responds quickly (observed 5 ms)","Applies text compression","","2 resources found","756","","469","737486","2 resources found","436","44903","41","0","","0","18 resources found","100","","","100","","","","","","https://www.americanhomecontractors.com/solar-virtual-consultation/","2026-04-11 12:36:21"
"https://www.americanhomecontractors.com/solar-roof-calculator/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","Solar Roof Calculator - American Home Contractors","49","459","Get an instant solar roof estimate in seconds. See pricing for a Tesla Solar Roof based on your home, roof size, and energy needs.","130","794","","0","Solar Roof Calculator","21","What Sets Us Apart","18","What Happens After You Schedule a Free Estimate","47","noindex, nofollow","","","","","","","","","127751","24705","24705","9.464","","283","70","4.043","58.941","Fairly Hard","2.460","2","1","","6","5","0","4.170","59","22","0","21","7","0","","","","","f954cdc17a0ee939edd3f134cda28a94","0.306","","","","","en-US","1.1","76","1247.008","3546.253","1881.053","12362.565","1048.500","0.015","568226","0","86","1738540","29353","2","44892","20","15391","2","1554391","48","43619","2","0","0","50894","12","1576535","68","","","","","","0","0","0","0","0","0","0","568226","1988.862","Poor","2706.355","Poor","1738540","13","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","","2 resources found","754","","117","140890","1 resource found","561","0","0","0","","0","9 resources found","100","","","100","","","","","","https://www.americanhomecontractors.com/solar-roof-calculator/","2026-04-11 12:36:22"
"https://www.americanhomecontractors.com/teslasolarrooffaq/","text/html; charset=UTF-8","200","OK","Indexable","","Tesla Solar Roof FAQs - American Home Contractors","49","470","We answer all your Tesla Solar Roof Questions. We are the most experienced Tesla Solar Roof Installer in the mid-Atlantic.","122","746","","0","Tesla Solar Roof FAQs","21","Tesla Solar Roof – What is it?","30","What is a Powerwall?","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/teslasolarrooffaq/","","","","","","166816","30872","30872","11.826","","1468","225","6.524","66.973","Normal","6.133","2","1","","2","2","0","1.670","62","23","0","28","11","0","","","","","ce6ce25b33ecc2b46a23692dd0080b3","0.393","","","","","en-US","1.1","99","1381.000","1381.000","1970.000","1970.000","0.000","0.000","20523","160","15","119857","33136","1","17451","8","11373","1","57897","4","0","0","0","0","0","1","4452","6","","","","","","0","0","0","0","0","0","160","20523","89.682","Good","247.106","Good","119857","0","Avoids redirects","Server responds quickly (observed 8 ms)","Applies text compression","","2 resources found","754","","359","0","","539","0","0","0","","0","1 resource found","100","","","100","","","","","","https://www.americanhomecontractors.com/teslasolarrooffaq/","2026-04-11 12:36:22"
"https://www.americanhomecontractors.com/customer-service/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","Customer Service - American Home Contractors","44","430","","0","0","","0","Customer Service","16","","0","","0","noindex, nofollow","","","","","","","","","122856","25886","25886","9.916","","98","30","3.267","96.474","Very Easy","1.538","2","1","","2","2","0","1.670","60","22","0","20","6","0","","","","","474031067aba254da0ddab082be2945d","0.360","","","","","en-US","1.1","94","1702.281","4271.665","2533.000","2540.500","0.000","0.000","84347","280","14","203855","27551","1","18463","6","35694","1","122147","5","0","0","0","0","0","1","4874","5","","","","","","0","0","0","0","130","31795","150","52552","211.678","Good","367.553","Good","203855","0","Avoids redirects","Server responds quickly (observed 9 ms)","Applies text compression","","2 resources found","1068","","479","0","","495","0","0","11319","","0","2 resources found","100","","","100","","","","","","https://www.americanhomecontractors.com/customer-service/","2026-04-11 12:36:24"
"https://www.americanhomecontractors.com/gutters/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","1","1","0","0.830","0","0","0","0","0","0","","","","","","0.247","","https://www.americanhomecontractors.com/gutters-101-everything-you-need-to-know-about-gutters/","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.americanhomecontractors.com/gutters/","2026-04-11 12:36:25"
"https://www.americanhomecontractors.com/Contact-Us/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Contact American Home Contractors | Schedule a Free Estimate","60","573","Contact American Home Contractors to schedule a free estimate for roofing, solar, windows, siding, gutters, or doors in Maryland and Virginia. Response within 1 hour.","166","1028","","0","Contact American Home Contractors","33","What Sets Us Apart","18","What Happens After You Schedule a Free Estimate","47","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.americanhomecontractors.com/contact-us/","","","","","","139969","27248","27248","10.438","","283","71","3.986","59.896","Fairly Hard","2.245","2","1","","3","3","0","2.500","59","22","0","21","7","0","","","","","88909a371941929e6bb9723f5296a88c","0.376","","","","","en-US","1.1","43","2727.717","7529.890","10356.521","14010.733","915.500","0.013","778207","2870","108","2338927","129263","3","104700","29","40961","5","1723857","57","65556","3","0","0","274590","11","2145275","84","","","","","","0","0","0","3195","150","21852","2720","753160","1934.431","Poor","2878.945","Poor","2338929","13","Avoids redirects","Server responds quickly (observed 7 ms)","Applies text compression","","2 resources found","4666","304","763","141105","1 resource found","563","48614","0","0","","0","10 resources found","100","","","100","","","","","","https://www.americanhomecontractors.com/Contact-Us/","2026-04-11 12:36:25"
"https://www.americanhomecontractors.com/contact-us-door/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","Contact Us Door - American Home Contractors","43","416","Contact AHC for professional door installation and replacement. Fast response times serving PA, VA, and MD.","107","676","","0","Contact American Home Contractors","33","What Sets Us Apart","18","What Happens After You Schedule a Free Estimate","47","noindex, nofollow","","","","","","","","","128293","24873","24873","9.528","","283","71","3.986","59.896","Fairly Hard","2.449","2","1","","2","2","0","1.670","59","22","0","21","7","0","","","","","310f8bc5ca133cc42d124c3fd0f4a40d","0.528","","","","","en-US","1.1","71","1262.034","5499.109","1882.071","13811.959","1158.000","0.006","809335","0","104","2303806","129612","3","105633","30","16711","3","1718651","53","65561","3","0","0","267638","12","2141676","86","","","","","","0","0","0","0","0","0","0","809335","2066.202","Poor","3266.813","Poor","2303808","13","Avoids redirects","Server responds quickly (observed 7 ms)","Applies text compression","","2 resources found","754","","525","142056","1 resource found","561","48614","0","0","","0","10 resources found","100","","","100","","","","","","https://www.americanhomecontractors.com/contact-us-door/","2026-04-11 12:36:26"
