"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Performance Score","First Contentful Paint Time (ms)","Speed Index Time (ms)","Largest Contentful Paint Time (ms)","Time to Interactive (ms)","Total Blocking Time (ms)","Cumulative Layout Shift","Total Size Savings (Bytes)","Total Time Savings (ms)","Total Requests","Total Page Size (Bytes)","HTML Size (Bytes)","HTML Count","Image Size (Bytes)","Image Count","CSS Size (Bytes)","CSS Count","JavaScript Size (Bytes)","JavaScript Count","Font Size (Bytes)","Font Count","Media Size (Bytes)","Media Count","Other Size (Bytes)","Other Count","Third Party Size (Bytes)","Third Party Count","Core Web Vitals Assessment","CrUX Largest Contentful Paint Time (ms)","CrUX Interaction to Next Paint (ms)","CrUX Cumulative Layout Shift","CrUX First Contentful Paint Time (ms)","Minify CSS Savings (ms)","Minify CSS Savings (Bytes)","Minify JavaScript Savings (ms)","Minify JavaScript Savings (Bytes)","Reduce Unused CSS Savings (ms)","Reduce Unused CSS Savings (Bytes)","Reduce Unused JavaScript Savings (ms)","Reduce Unused JavaScript Savings (Bytes)","JavaScript Execution Time (ms)","JavaScript Execution Time Category","Minimize Main-Thread Work (ms)","Minimize Main-Thread Work Category","Network Payload Size (Bytes)","User Timing Marks and Measures","Number of Redirects","Server Responds Quickly","Applies Text Compression","LCP Request Discovery","LCP Breakdown","Render Blocking Requests Savings (ms)","Preconnect Candidates Savings (ms)","Maximum Critical Path Latency (ms)","Use Efficient Cache Lifetimes Savings (Bytes)","Layout Shift Culprits","DOM Size","Improve Image Delivery Savings (Bytes)","Forced Reflow Savings (ms)","Legacy JavaScript Savings (Bytes)","Duplicated JavaScript (Bytes)","Font Display Savings (ms)","3rd Parties","Target Size","Content Width","Font Display Size","Viewport","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.supremeroofing.com/about-us-new/","text/html; charset=UTF-8","200","OK","Indexable","","About Us | Commercial Roofing Company","37","367","","0","0","Roofing Done Right Since 1987 | Discover the Supreme Roofing Story | Meet the Team | Learn About Our Commitment to Safety! |","124","788","","0","Roofing. Done. Right.","21","","0","Reach Out to Us – We’re Here to Help!","37","Excellence Since ‘87","20","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/about-us-new/","","","","","","374512","92520","92520","35.443","","302","58","5.207","67.086","Normal","1.066","1","1","","334","83","0","100.000","155","41","0","20","19","0","","","","","1c45742eacd346f3ea5422f982396947","0.630","","","","","en-US","1.1","33","10731.901","10998.450","15458.474","19170.172","456.000","0.223","881801","3730","179","2712560","112272","2","44506","38","279247","36","1911047","58","318437","8","6036","10","41015","27","1838547","88","","","","","","0","13416","0","0","750","207594","2980","660791","2030.810","Poor","4025.900","Poor","2711573","13","Avoids redirects","Server responds quickly (observed 33 ms)","Applies text compression","1 issue found","4 resources found","35187","300","1267","876127","3 resources found","1063","0","325","13438","","105","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/about-us-new/","2026-04-11 23:41:33"
"https://www.supremeroofing.com/projects/churches/","text/html; charset=UTF-8","200","OK","Indexable","","Churches | Supreme Roofing","26","253","","0","0","","0","0","","0","Churches","8","","0","Church Roofing Projects","23","Life Church","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/projects/churches/","","","","","","258369","63233","63233","24.223","","56","15","3.733","85.210","Easy","0.927","1","2","","337","83","0","100.000","151","40","0","10","9","0","","","","","863b8df2b7486bb7828ff15cd51ef917","0.621","","","","","en-US","1.1","32","12344.167","12344.167","19094.240","19823.604","479.921","0.223","892930","5400","141","2843345","82994","2","428108","20","271024","34","1853441","56","167073","5","6031","1","34674","23","1832412","67","","","","","","150","13416","0","0","1500","207773","3750","671741","1912.960","Poor","3263.830","Poor","2843346","13","Avoids redirects","Server responds quickly (observed 9 ms)","Applies text compression","1 issue found","4 resources found","31713","","413","788515","3 resources found","640","0","176","13553","","55","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/projects/churches/","2026-04-11 23:41:33"
"https://www.supremeroofing.com/projects/manufacturing/","text/html; charset=UTF-8","200","OK","Indexable","","Manufacturing | Supreme Roofing","31","299","","0","0","","0","0","","0","Manufacturing","13","","0","Manufacturing Roofing","21","Food Processing Plant","21","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/projects/manufacturing/","","","","","","259239","63591","63591","24.361","","70","18","3.889","71.153","Fairly Easy","0.965","1","2","","337","83","0","100.000","151","40","0","10","9","0","","","","","ada61107e209669af3ac4344404c3f7d","0.599","","","","","en-US","1.1","35","12472.209","12472.209","18472.311","18866.412","395.500","0.223","892724","5400","143","2694937","83357","2","278313","20","271046","34","1853036","57","167073","5","6030","1","36082","24","1833260","69","","","","","","300","13416","0","0","1350","207765","3750","671543","1786.204","Poor","3154.733","Poor","2694938","13","Avoids redirects","Server responds quickly (observed 65 ms)","Applies text compression","1 issue found","4 resources found","37125","","1147","787859","3 resources found","641","0","88","13479","","60","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/projects/manufacturing/","2026-04-11 23:41:34"
"https://www.supremeroofing.com/locations/dallas-tx/","text/html; charset=UTF-8","200","OK","Indexable","","Dallas, TX | Supreme Roofing","28","258","","0","0","","0","0","","0","Comprehensive Roofing Solutions in Dallas, Texas","48","","0","Commercial Roof Inspections","27","Roof Repairs and Replacements in Dallas, Texas","46","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/locations/dallas-tx/","","","","","","276059","69166","69166","26.496","","762","115","6.626","68.991","Normal","2.442","1","2","","335","83","0","100.000","150","39","0","11","10","0","","","","","a798ac95173d0986db55a7a9f414b4e1","0.699","","","","","en-US","1.1","24","9745.729","12156.468","16769.557","22777.750","886.500","0.223","1083972","5810","168","3548361","90711","3","677191","23","274443","39","2240342","68","221160","7","6036","1","38478","27","2248644","84","","","","","","300","13416","0","0","2110","207773","3400","862783","3061.091","Poor","5164.445","Poor","3548362","13","Avoids redirects","Server responds quickly (observed 5 ms)","Applies text compression","","2 resources found","31088","","549","828312","3 resources found","693","0","253","13438","","50","14 resources found","100","","","100","","","","","","https://www.supremeroofing.com/locations/dallas-tx/","2026-04-11 23:41:34"
"https://www.supremeroofing.com/commercial-metal-roofing/","text/html; charset=UTF-8","200","OK","Indexable","","Commercial Metal Roofing | Supreme Roofing","42","407","","0","0","Supreme Roofing provides nationwide commercial metal roofing installation, repair, and replacement. Durable metal roof systems for large commercial facilities","158","981","","0","Commercial Metal Roofing for Large-Scale Facilities","51","","0","Commercial Metal Roofing Done Right.","36","Commercial Metal Roof Replacement","33","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/commercial-metal-roofing/","","","","","","446342","126969","126969","48.639","","2100","321","6.542","38.085","Hard","3.780","1","1","","333","83","0","100.000","154","38","0","14","13","0","","","","","8e87e06136fb810c8fa80e6fc9f7076c","0.964","","","","","en-US","1.1","31","7392.153","10815.469","16093.903","20013.525","546.000","0.223","856974","4800","166","3137768","146733","2","585558","38","271227","34","1893036","59","194091","6","6039","1","41084","26","1838060","83","","","","","","150","13416","0","0","1350","207595","3300","635963","2422.696","Poor","4171.140","Poor","3137481","13","Avoids redirects","Server responds quickly (observed 11 ms)","Applies text compression","1 issue found","4 resources found","30641","300","575","815391","3 resources found","1411","73368","267","13554","","50","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/commercial-metal-roofing/","2026-04-11 23:41:34"
"https://www.supremeroofing.com/services/emergency-response/","text/html; charset=UTF-8","200","OK","Indexable","","Emergency Response | Supreme Roofing","36","360","","0","0","","0","0","","0","SERVICES","8","","0","Our Team Is Responsive","22","You Can Trust Our Team","22","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/services/emergency-response/","","","","","","265947","67094","67094","25.702","","633","94","6.734","61.539","Normal","2.240","1","2","","335","83","0","100.000","154","44","0","11","10","0","","","","","3a35f40c62046e99c3ef14783011fbd5","0.602","","","","","en-US","1.1","20","10090.146","13493.027","16574.627","26882.045","1250.000","0.223","1542845","4670","179","4169432","144666","3","561572","24","390154","43","2772171","70","256640","8","6043","1","38186","30","2805513","85","","","","","","150","13416","0","0","1050","309307","3470","1220122","3211.566","Poor","5756.625","Poor","4169433","52","Avoids redirects","Server responds quickly (observed 6 ms)","Applies text compression","1 issue found","4 resources found","35329","","931","852483","3 resources found","695","7234","202","13554","","45","15 resources found","100","","","100","","","","","","https://www.supremeroofing.com/services/emergency-response/","2026-04-11 23:41:35"
"https://www.supremeroofing.com/projects/hospitality/","text/html; charset=UTF-8","200","OK","Indexable","","Hospitality | Supreme Roofing","29","264","","0","0","","0","0","","0","Hospitality","11","","0","Hospitality Roofing","19","Carrollton Retirement Community","31","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/projects/hospitality/","","","","","","262555","64553","64553","24.729","","97","22","4.409","55.836","Fairly Hard","1.014","1","2","","338","83","0","100.000","152","41","0","10","9","0","","","","","7b5cf118f05e9c411011e32ec3458b70","0.655","","","","","en-US","1.1","33","9481.438","10020.495","18679.504","20978.434","491.500","0.223","892127","5100","144","3752417","84317","2","1333600","21","271026","34","1853003","56","167072","5","6039","1","37360","25","1832008","67","","","","","","150","13416","0","0","1650","207773","3300","670938","1869.013","Poor","3307.804","Poor","3752418","13","Avoids redirects","Server responds quickly (observed 7 ms)","Applies text compression","","2 resources found","30804","300","395","788535","3 resources found","650","0","50","13554","","50","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/projects/hospitality/","2026-04-11 23:41:35"
"https://www.supremeroofing.com/projects/retail/","text/html; charset=UTF-8","200","OK","Indexable","","Retail | Supreme Roofing","24","220","","0","0","","0","0","","0","Retail","6","","0","Retail Roofing","14","Big y Chicopee","14","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/projects/retail/","","","","","","278800","68288","68288","26.160","","93","29","3.207","66.219","Normal","0.948","1","2","","343","83","0","100.000","157","46","0","10","9","0","","","","","e653d5e87d95e0dbe66250efa07d9d88","0.652","","","","","en-US","1.1","39","12461.191","12461.191","20535.002","20674.434","274.500","0.223","892665","4670","147","2971257","88047","2","549015","24","271046","34","1852511","56","167072","5","6036","1","37530","25","1831497","67","","","","","","0","13416","0","0","1070","207771","3600","671478","1483.766","Poor","2630.636","Poor","2971258","13","Avoids redirects","Server responds quickly (observed 63 ms)","Applies text compression","1 issue found","4 resources found","36583","","562","788049","3 resources found","704","26761","84","13438","","50","12 resources found","100","","","100","","","","","","https://www.supremeroofing.com/projects/retail/","2026-04-11 23:41:36"
"https://www.supremeroofing.com/blog/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","332","83","0","100.000","0","0","0","0","0","0","","","","","","0.234","","https://blog.supremeroofing.com/commercial-roofing","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.supremeroofing.com/blog/","2026-04-11 23:41:36"
"http://www.supremeroofing.com/contact-us-new/","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","294","294","294","0.113","","0","","","","","0.000","1","1","","332","83","0","100.000","0","0","0","0","0","0","","","","","","0.091","","https://www.supremeroofing.com/contact-us-new/","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.supremeroofing.com/contact-us-new/","2026-04-11 23:41:37"
"https://www.supremeroofing.com/services/maintenance-and-repairs/","text/html; charset=UTF-8","200","OK","Indexable","","Maintenance and Repairs | Supreme Roofing","41","395","","0","0","","0","0","","0","SERVICES","8","","0","Preventative Commercial Roof Maintenance","40","Roof Repairs","12","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://www.supremeroofing.com/services/maintenance-and-repairs/","","","","","","267320","68405","68405","26.205","","733","105","6.981","69.098","Normal","2.435","1","2","","335","83","0","100.000","158","48","0","11","10","0","","","","","52605423ae31a17d6ee2dc422e989575","0.674","","","","","en-US","1.1","33","14916.291","14916.291","21851.109","25927.416","450.000","0.223","1548067","6300","180","3918713","145696","3","306953","24","390172","43","2772131","70","256638","8","6034","1","41089","31","2805442","84","","","","","","0","13416","0","0","1650","309298","4650","1225353","2039.828","Poor","3671.383","Poor","3918714","51","Avoids redirects","Server responds quickly (observed 42 ms)","Applies text compression","1 issue found","4 resources found","35789","300","752","852040","3 resources found","689","7234","44","13438","","50","15 resources found","100","","","100","","","","","","https://www.supremeroofing.com/services/maintenance-and-repairs/","2026-04-11 23:41:36"
